34,at.derstandard,Inland,http://derstandard.at/2000068055285/Kern-FPOe-koennte-Oesterreich-aus-der-EU-sprengen?ref=rss,Standard Verlagsgesellschaft M.B.H.,Europa - Kern: FPÖ könnte "Österreich aus der EU sprengen","Göteborg/Wien – Noch-Bundeskanzler Christian Kern glaubt, dass die FPÖ im Falle einer Regierungsbeteiligung in der Europapolitik ""viele Lektionen"" werde lernen müssen, sonst könnte sie Österreich aus der EU ""sprengen"". ""Da wird die FPÖ jetzt auch viele Lektion lernen oder sie werden Österreich aus der EU sprengen. Sie werden ihre Politik radikal verändern oder den Rückzug aus der EU antreten müssen."" Kern bedauert, dass Österreich in Zukunft vermutlich nicht mehr Partner des ""vor Ideen"" und ""faszinierenden Visionen"" sprühenden französischen Präsidenten Emmanuel Macron sein werde. Insbesonders Deutschland: ""Ohne das jetzt zu einer Fundamentalkritik an Deutschland zu machen, aber wenn ich mir ansehe, wie Europa da bei den Jamaika-Verhandlungen diskutiert wird, ist das einfach eine Enttäuschung."" Macrons Ideen würden etwa in Italien, Spanien und auch Portugal unterstützt. Als ein Beispiel für neue Vorschläge Macrons nannte Kern die Idee von europaübergreifenden Studienlehrgängen, Lehrplänen mit zwei lebenden Fremdsprachen. Kern teilt diese Meinung: ""Ich sehe es nicht ein, dass Leute auf geistiges Eigentum zugreifen können, ohne zu zahlen."" Wenn ""man es den Menschen ehrlich sagt, gibt's nur zwei Möglichkeiten: entweder wir sind bereit, mehr zu zahlen, oder wir sind bereit, die Leistungsfähigkeit der EU zu reduzieren."" Die Premiers Paolo Gentiloni (Italien), Antonio Costa (Portugal), Stefan Löfven (Schweden) sowie SPD-Chef Martin Schulz hätten bereits zugesagt.",2017-11-18 08:22:58.000000,2017-11-18 16:51:46.682536
44,at.derstandard,Inland,http://derstandard.at/2000068019145/OeVP-und-FPOe-verkuenden-erste-Einigungen-im-Sicherheitsbereich?ref=rss,Standard Verlagsgesellschaft M.B.H.;Katharina Mittelstaedt;Nina Weißensteiner;Günther Oswald,Verhandlungen - ÖVP und FPÖ verkünden erste Einigungen im Sicherheits- und Asylbereich,"Wien – Fast eine Stunde lang ließen ÖVP -Obmann Sebastian Kurz und FPÖ -Chef Heinz-Christian Strache Freitagnachmittag im Atrium des Palais Epstein auf sich warten, ehe sie ihren Zwischenstand bei den Koalitionsverhandlungen bekanntgaben. Für bedürftige Familien soll bundesweit die Sozialleistung einheitlich gedeckelt werden – auf welchen Betrag, wurde nicht konkretisiert. Fest steht, dass es für Asylberechtigte bloß eine ""Mindestsicherung light"" geben soll, mit mehr Sachleistungen, weniger Geld. Mit den anderen Bundesländern wollen Türkis und Blau dazu ""in Kontakt"" treten, erklärte Kurz – wenn es zu keiner Einigung komme, überlege man eben ein ""Grundsatzgesetz"". Polizei: Bei der Polizei soll die Vereinbarkeit von Familie und Beruf verbessert werden, geplant ist auch eine Reform des Besoldungssystems, denn: 60-jährige Polizisten, die nicht mehr für den Außendienst geeignet seien, gingen allzu oft in Pension – vor allem weil ihnen beim Innendienst hohe Zulagen entfallen, erklärte Strache. Wie viele neue Stellen es bei der Polizei geben soll – zuletzt waren 2000 bis 3000 im Gespräch –, steht noch nicht fest. Nach ihrem Auftritt stand für Kurz und Strache dann eine Audienz beim Bundespräsidenten an – inklusive klärenden Gesprächs. Denn Alexander Van der Bellen soll kürzlich im Kreis von Diplomaten angekündigt haben, dass er die FPÖ-Politiker Johann Gudenus und Harald Vilimsky nicht als Minister angeloben würde. FPÖ-Chef Strache bezeichnete die Äußerungen – ""wenn sie so gefallen sind"" – vor dem Treffen als ""schlechten Stil"". Eine Freiwillige für das Außenamt meldete sich aber schon: Die Publizistin und Nahostexpertin Karin Kneissl will Ministerin werden.",2017-11-17 13:38:40.000000,2017-11-18 16:51:58.073342
43,at.derstandard,Inland,http://derstandard.at/2000068028268/Kern-warnt-vor-Machtkartell-der-OeVP?ref=rss,Standard Verlagsgesellschaft M.B.H.;Michael Völker,Regierungsbildung - SPÖ-Chef Kern warnt vor "Machtkartell der ÖVP","STANDARD: Das dürfte eines der letzten Interviews sein, die Sie hier als Bundeskanzler in diesem Büro geben. Alle, die bei den Grünen auch nur einen Restfunken an Verantwortung empfinden, werden das wohl ähnlich sehen müssen. Kern: Die Grünen haben immer eine gewisse Nähe zu uns gehabt, da gibt es vom politischen Denken durchaus Parallelen. Aber unser Ziel muss es sein, innerhalb des sozialdemokratischen Spektrums auch für die Wähler der Grünen noch mehr Platz zu schaffen. Ihnen wird nicht nur sehr viel Personal fehlen, Sie werden auch weit weniger Öffentlichkeit haben ... Es war ja nicht so, dass wir von den klassischen Medien Rückenwind hatten, ganz im Gegenteil. Bei den Freiheitlichen sehe ich das anders, damit werden sie inhaltlich einen großen Einfluss auf die Regierung haben. STANDARD: Die SPÖ hat sich im Wahlkampf gerade mit dem Thema Migration sehr schwergetan. Diese Fähigkeit, die Leute in aller Konsequenz hinters Licht zu führen, geht uns glücklicherweise ab. In Zukunft werden wir sehen, aber ich glaube, da ist die Aufgabe eine andere.",2017-11-17 15:00:24.000000,2017-11-18 16:51:56.894054
29,at.derstandard,Inland,http://derstandard.at/2000068057377/Wien-will-sich-bei-Kuerzung-der-Mindestsicherung-wehren?ref=rss,Standard Verlagsgesellschaft M.B.H.,Sozialpolitik - Mindestsicherung in Wien: Schieder erwägt Wartefrist für Zuziehende,"Treffen würde diese allerdings nur Nicht-Wiener: ""Wir dürfen nicht zusehen, wie andere Bundesländer Armut nach Wien exportieren"", erklärt er in der ""Kronen Zeitung"". Er finde es ""schändlich"", wenn die Parteichefs Sebastian Kurz ( ÖVP ) und Heinz-Christian Strache ( FPÖ ) dauernd auf die Ärmsten der Armen losgingen, aber geflissentlich weggeschaut werde, wenn die Reichsten der Reichen Gelder in Steueroasen verschöben. Ob sich Wien auch juristisch wehren würde, machte Schieder von der Ausformulierung abhängig: ""Wenn es wirklich ganz schrecklich ist, wird man es vor dem VfGH bekämpfen."" Klar ist, dass damit auch eine Einschränkung der Mindestsicherung verbunden wäre. Wenn diese aber bedeute, dass Menschen in Wien von 500 Euro pro Monat leben sollten, lehne sie das ab: ""Das bringt so viele Sicherheitsprobleme und Kinderarmut mit sich."" Eine Diskriminierung von Ausländern lehnen sie jedoch ab, stellte Sozialsprecher Gerald Loacker am Samstag in einer Aussendung klar. Als Vorbild für die künftige Regierung nennt Loacker das Vorarlberger Modell – mit einem höheren Anteil an Sachleistungen und weniger direkten Geldflüssen. Einen wichtigen Schritt zur fairen Gestaltung der Mindestsicherung sehen die Neos auch im Bereich der Mehrfachvergütungen des Faktors Familie. Während Erwerbstätige Familienbeihilfe und Kinderabsetzbetrag bekämen, erhielten die Bezieher von Mindestsicherung in vielen Bundesländern zusätzlich zu diesen beiden Transfers noch einen Betrag für die Kinder. Diese Ungleichbehandlung mit Erwerbstätigen hält vom (Wieder-)Eintritt in den Arbeitsmarkt ab, weil niemand an seinem Arbeitsplatz für das Vorhandensein von Kindern eine bessere Bezahlung bekommt"", betont Loacker.",2017-11-18 11:47:36.000000,2017-11-18 16:51:40.607359
31,at.derstandard,Wissenschaft,http://derstandard.at/2000067807835-629/Volksmusik-Heimatklang-mit-rechter-Schlagseite?ref=rss,Standard Verlagsgesellschaft M.B.H.;Doris Griesser,Musik und Politik - Volksmusik: Heimatklang mit rechter Schlagseite,"Dieser historische Bruch erklärt auch, warum dem Begriff ""Volk"" in all seinen Verbindungen noch immer ein dissonanter Klang anhaftet. Auch hier handle es sich um eine ""subversive Gegenstrategie"" gegen das ""Establishment"" – allerdings sei dieses für die Vertreter des Neofolk nicht mehr bürgerlich-konservativ, sondern von linken Alt-68ern geprägt. Seine Lyrics findet der Neofolk u. a. bei Autoren wie Gottfried Benn, Friedrich Nietzsche, Oswald Spengler oder dem faschistischen Philosophen Julius Evola. Allesamt Dichter und Denker, die auch in der ""neurechten"" Szene für den philosophisch-poetischen Überbau sorgen. Man gibt sich intellektuell, die balladenartigen, oft rezitativen oder hymnischen Gesänge haben mit dem primitiven Brutalo-Rechtsrock zumindest äußerlich nichts zu tun. ""Der Rechtsextremismus geht mit dem Zeitgeist, ohne dass sein ideologischer Kern aufgeweicht wurde"", verwies Andreas Peham vom Dokumentationsarchiv des österreichischen Widerstands auf die unveränderte Ideologie hinter den oft coolen oder romantischen Fassaden. Ein anderes Beispiel für politische Instrumentalisierung von Volksmusik ist die türkische Nationalhymne. Jahr der türkischen Republik"" habe vor allem für die nationalistische und laizistische kemalistische Elite des Landes identitätsstiftend gewirkt. Das Verbot der alten Hymne habe in der Folge bewirkt, dass sie bei Regierungsgegnern unterschiedlicher ethnischer und religiöser Zugehörigkeit nun zum musikalischen Symbol ihrer Kritik an Fundamentalismus und AKP wurde. Nach 1945 habe der Ländler durch diese Vereinnahmung jedoch seine Popularität und Lebendigkeit eingebüßt.",2017-11-18 11:00:00.000000,2017-11-18 16:51:43.377952
37,at.derstandard,Meinung,http://derstandard.at/2000068041624/Kindergartengebuehren-Gestriges-Gesellschaftsbild?ref=rss,Standard Verlagsgesellschaft M.B.H.;Petra Stuiber,Petra Stuiber - Kindergartengebühren: Gestriges Gesellschaftsbild,"Der emotionale Brief, auf Facebook gepostet, hat für viel Wirbel gesorgt. Doch daraus eine allgemeingültige Lebenseinstellung zu machen – das sollten sich im Jahr 2017 nur Privatpersonen als Meinung leisten. Leider scheinen die Ansichten der Facebook-Posterin ziemlich genau das Gesellschaftsbild der oberösterreichischen Landesregierung widerzuspiegeln: Kinderbetreuung ist grundsätzlich Privatsache, wer das anders sieht, möge gefälligst dafür bezahlen. Verpflichtung und Zwang sind selbst auferlegt, es ist keineswegs so, dass Oberösterreichs Finanzen aus dem Ruder liefen. Der oberste politische Ehrgeiz von Schwarz-Blau ist halt das ""Nulldefizit"" – da müssen die Landesbürger eben Opfer bringen. Allerdings ist die Regierung jetzt wieder halb eingeknickt: Für sozial Schwache soll sich der monatliche Beitrag reduzieren, in ""Härtefällen"" muss man gar nichts zahlen. Ohnehin geht es um etwas anderes: die politische Durchsetzung eines gestrigen Gesellschaftsbilds. Damit hätte man auf einen Schlag auch alle erzieherischen und sozialen Probleme, die Ganztagskinderbetreuung mit sich bringt, privatisiert. Vom emanzipatorischen Wiener Ansatz, dass mehr und längere Fremdbetreuung vor allem für Kinder mit Migrationshintergrund auch mehr Integrationschancen bieten, ist man in Oberösterreich – und den meisten anderen Bundesländern – meilenweit entfernt. Vor allem in diesem Punkt scheinen ÖVP und FPÖ neuerdings zu harmonieren.",2017-11-17 17:30:29.000000,2017-11-18 16:51:50.099986
40,at.derstandard,Meinung,http://derstandard.at/2000068038380/Klimakonferenz-Grosse-Worte-keine-Taten?ref=rss,Standard Verlagsgesellschaft M.B.H.;Julia Schilly,"Julia Schilly - Klimakonferenz: Große Worte, keine Taten","Die enormen Aufgaben, zu denen die Delegierten jedes Jahr zäh Lösungen verhandeln, gehen in der fragmentierten Politik der Staaten in den folgenden elfeinhalb Monaten wieder unter. Nach drei Jahren Stillstand auf hohem Niveau steigt der weltweite Ausstoß von Kohlendioxid heuer um zwei Prozent. Vor allem Deutschlands Kanzlerin Angela Merkel enttäuschte heuer mit schwammigen Angaben zum Kohleausstieg. Da wäre ihr auch während schwieriger Koalitionsverhandlungen mehr Mut zuzutrauen gewesen. ""Donald Trump ist wenigstens ehrlich"", sagt Helga Kromp-Kolb zum Ausstieg der USA aus dem Klimaabkommen von Paris. Laut dem britischen Ökonomen Nicholas Stern drohen durch die Erderwärmung Schäden in Höhe von bis zu einem Fünftel der jährlichen Wirtschaftsleistung. Und im Gegenteil: Der Klimaschutz hat durch den Ausbau erneuerbarer Energien das Potenzial, die Wirtschaft sogar anzukurbeln. Und daran führt global gesehen kein Weg vorbei, wenn das Pariser Abkommen umgesetzt werden soll. Auch in Entwicklungs- und Schwellenländern öffnet sich ein großer Markt für alternative Energien. Während vor ein paar Jahren Europa etwa beim Ausbau der Windkraft noch als Pionier galt, ziehen nun China, die USA und Indien vorbei.",2017-11-17 16:45:58.000000,2017-11-18 16:51:52.928458
39,at.derstandard,Meinung,http://derstandard.at/2000068038758/Koalitionsverhandlungen-Kampfansage-an-die-Laender?ref=rss,Standard Verlagsgesellschaft M.B.H.;Günther Oswald,Günther Oswald - Mindestsicherung: Kampfansage an die Länder,"Es ist kein Zufall, dass Sebastian Kurz und Heinz-Christian Strache als Erstes Einigungen in den Bereichen Sicherheit und Asyl zu verkünden hatten . Sowohl ÖVP als auch FPÖ haben sich im Wahlkampf als Law-and-Order-Parteien präsentiert, die mehr oder weniger alle Probleme immer im Zusammenhang mit Flüchtlingen sehen. Neuerdings nimmt man auch semantische Anleihen bei den USA, die nach den Terroranschlägen vom 11. September 2001 ein Heimatschutzministerium (United States Department of Homeland Security) ins Leben riefen. Mit Details geizen die präsumtiven Regierungsspitzen aber noch, weshalb viele Fragen offenbleiben. So wäre es natürlich sinnvoll, Anreize zu schaffen, damit sich ältere Polizisten nicht in die Frühpension verabschieden, sondern im Innendienst verbleiben. Nach Schüren von Ressentiments klingt die geplante Verschärfung im Staatsbürgerschaftsrecht. Anerkannte Flüchtlinge sollen erst nach zehn Jahren einen österreichischen Pass beantragen dürfen. Warum sie schlechter als andere Zuwanderer gestellt werden sollen, die bei guter Integration nach sechs Jahren einen Antrag stellen können, ist nicht nachvollziehbar. Spannend wird aber auch, wie jene ÖVP-Landesgruppen reagieren, die mit den Grünen koalieren und sich bisher ebenfalls gegen Deckelungen und die Schlechterstellung von Flüchtlingen ausgesprochen haben. Werden die Länder tatsächlich vom Bund überrumpelt, könnte es zum ersten offenen Machtkampf zwischen den Türkisen und den alten Schwarzen kommen.",2017-11-17 16:54:25.000000,2017-11-18 16:51:52.194392
38,at.derstandard,Meinung,http://derstandard.at/2000068039453/VdB-mundtot-machen?ref=rss,Standard Verlagsgesellschaft M.B.H.;Hans Rauscher,Hans Rauscher - VdB mundtot machen,"Warum, zum Kuckuck, soll sich der Bundespräsident nicht zu den Koalitionsverhandlungen zwischen ÖVP und FPÖ äußern dürfen? Alexander Van der Bellen hat am Rande seines Besuchs beim Papst gegenüber mitreisenden österreichischen Journalisten gesagt, er vermisse ""das Neue"" in den Koalitionsverhandlungen. Daraufhin bekam VdB Schimpfer von der Krone : Wie könne er es wagen, den schweigsamen Verhandlern Kurz und Strache ein bisschen inhaltliche Klarheit abzuverlangen? Und außerdem noch zwei FPÖ-Politikern die Ministerfähigkeit absprechen ? Der eine, Johann Gudenus, hat ja nichts anderes getan, als bei einer wüsten Wahlrede zur Gewalt gegen ""Sozialschmarotzer"" aufzurufen (""Knüppel aus dem Sack!"") und einen Kuschelbesuch beim Despoten von Tschetschenien abzustatten; der andere, Harald Vilimsky, ließ einen Polizei-Elektroschocker an sich ausprobieren, ist aber immerhin noch so weit bei Sinnen, um beste Kontakte zu rechtsextremen Parteien im Europaparlament zu pflegen. Prompt reagiert die Krone dann mit rechten Verschwörungstheorien: ""Aber vielleicht hat das alles auch einen viel ernsthafteren Hintergrund – und Van der Bellen torpediert im Auftrag liberal-grüner Seilschaften die türkis-blaue Regierung."" Merkt jemand, was da los ist? Der vom Volk gewählte Präsident soll politisch mundtot gemacht werden. Weitere Kommentare von Hans Rauscher lesen Sie hier .",2017-11-17 16:59:24.000000,2017-11-18 16:51:51.251138
100,de.sueddeutsche,gesundheit,http://www.sueddeutsche.de/gesundheit/medizin-keine-angst-vor-dem-spion-im-bauch-1.3751994,Felix Hütten,Keine Angst vor dem Spion im Bauch,"Ein neues Medikament mit Sensor sendet Alarmsignale aus dem Körper der Patienten. Die Technik soll also ausgerechnet bei Menschen erstmals zum Einsatz kommen, die mitunter Angst vor übermächtigen Kräften haben; Angst davor, überwacht und gesteuert zu werden. Abilify MyCite heißt das neue Geschöpf, doch es ist keine übermächtige Kraft. Eine wichtige Säule der Medizin war und ist die Datenerhebung: Blutdruck, Puls, Temperatur - um mal drei einfache Messgrößen zu nennen. Diese Informationen werden zwar, im Unterschied zur neuen Funkpille, manuell erhoben; landen aber schon heute, in der längst zur Gegenwart gewordenen Zukunft der Medizin, in fast jeder Hausarztpraxis in einem Computer, auf einem Server - und sind damit digital verfügbar, immer online. Letzteres aber betrifft die Debatte um den Schutz sensibler Informationen in einer voranschreitenden Digitalisierung der Medizin - die, um das klar zu sagen, intensiv geführt werden muss. Nur: Auch Daten aus einem klassischen Blutdruckmessgerät können in falsche Hände geraten. Die Vorteile der Innovation hingegen dürfen ruhig auch mal Erwähnung finden, denn der neue Sensor ist ein schönes Beispiel dafür, wie jeder einzelne Patient von der Digitalisierung profitieren kann; das Potenzial ist jedenfalls gegeben. Die Pille darf daher sicher keine Methode der Zwangsbehandlung sein. Denkt man darüber hinaus aber an eine alternde Gesellschaft, die mitunter immer vergesslicher wird, oder an Typ-I-Diabetiker, die sich Unterstützung im täglichen Blutzuckermanagement wünschen, so zeigen sich die Chancen einer digitalen Medizin : größere Therapieerfolge und gesündere Patienten.",2017-11-18 18:03:26.000000,2017-11-18 20:51:52.484068
101,de.sueddeutsche,karriere,http://www.sueddeutsche.de/karriere/metoo-fuer-die-karriere-schweigen-fast-alle-1.3753809,Larissa Holzki,Für die Karriere schweigen fast alle,"Der Vertrauensanwalt darf niemandem sagen, wer sein Informant ist, und nur weitergeben, was dieser freigibt. Aber bei Alfred Dierlamm hat sich niemand mit einem solchen Anliegen gemeldet - in fünf Jahren nicht. Dabei rufen ihn bis zu 150 Angestellte im Jahr an, weil sie glauben, dass er helfen kann. An die Antidiskriminierungsstelle des Bundes etwa kann sich jeder wenden, ohne dass eine Verbindung zwischen Arbeitgeber und Beratern entstünde. Der Autokonzern schult freiwillige Monteure, Finanzcontrollerinnen und Marketingexperten in Fragen des Allgemeinen Gleichbehandlungsgesetzes. ""Sie lernen von Juristen, welches Verhalten unzulässig ist und was Betroffene in ihrer Situation unternehmen können"", sagt Personalerin Sabine Unger. Ob und wie viel Beratung zu sexueller Belästigung gewünscht wird, erhebt VW nicht. Unger ist jedoch kein Fall aus den vergangenen Jahren bekannt, in dem ein Betroffener sich daraufhin an seine Vorgesetzten gewandt hätte. Sie haben dafür Mittel: Das Strafgesetz sieht für sexuelle Übergriffe und Nötigung Freiheitsstrafen vor. Viele Konzerne haben zudem Verhaltenskodizes aufgesetzt, die über das Gesetz hinausgehen - bei Volkswagen müssen neue Mitarbeiter dessen Kenntnis in einem Test nachweisen.",2017-11-18 18:00:46.000000,2017-11-18 20:51:53.408825
107,de.sueddeutsche,panorama,http://www.sueddeutsche.de/panorama/martin-behaim-mann-von-welt-1.3751269,,Mann von Welt,"Der Nürnberger Martin Behaim soll den Globus erfunden haben und vor Kolumbus in Amerika gewesen sein. Martin Behaim macht durchaus eine gute Figur, wie er da im Harnisch auf dem Sockel steht und den Nürnberger Theresienplatz ins Visier nimmt. mehr ... Auf der Suche nach Vorbildern, mit denen die Stadt damals hoffte, eine Brücke von ihrer ebenso industriell wie nationalistisch geprägten Gegenwart in die glorreiche Vergangenheit zu schlagen, bot Behaims Biografie eine ideale Projektionsfläche: Weil es so gut wie keine handfesten Quellenbelege über sein Leben gab, war es für Zuschreibungen aller Art offen. Die Legenden um Behaim sind so zahlreich, dass hier nicht alle aufgezählt werden können. Doch schon für die Jahre zwischen 1479 und 1483 gibt es keine gesicherten Erkenntnisse, weshalb sich frühere Autoren erste Reisen nach Portugal zusammenreimten. Dass sie ihm solchen Ruhm als Seefahrer und Kosmograf einbringt, wie manchmal behauptet - zweifelhaft. Erst drei Jahre später wird er wieder nach Portugal reisen, dann verliert sich die Spur fast vollständig. Er ist über die Jahrhunderte stark nachgedunkelt und wurde öfter übermalt, weshalb seit 2011 ein Forschungsverbund etwa mit Hilfe der Digitalfotografie noch Geheimnisse zu entschlüsseln hofft. Genannt werden bis zu 2000 Orte; mehr als 100 Miniatur-Bilder von Städten, Herrschern, realen und imaginären Tieren zieren den ""Erdapfel"", der sich auf antike wie mittelalterliche Weltbilder beruft. Nur Amerika fehlt auf dem Globus, der zur gleichen Zeit gebaut wurde, als Kolumbus den Kontinent entdeckte.",2017-11-18 15:48:38.000000,2017-11-18 20:51:57.460326
114,at.derstandard,Sport,http://derstandard.at/2000068066819/Federer-scheitert-in-London-sensationell-an-Goffin?ref=rss,Standard Verlagsgesellschaft M.B.H.,ATP-Finals - Federer scheitert in London sensationell an Goffin,"London – Für Roger Federer ist der Traum vom siebten Titelgewinn beim ATP-Finale geplatzt. In London wollte der amtierende Australian-Open- und Wimbledonsieger Federer seine starke Saison eigentlich mit seinem ersten Coup bei der inoffiziellen WM seit sechs Jahren krönen. Nun steht Turnierdebütant Goffin, der am Vortag Dominic Thiem in drei Sätzen aus dem Turnier warf , vor seinem bislang größten Erfolg: Der Weltranglistenachte trifft im Endspiel am Sonntag (19.00 Uhr MEZ/Sky) entweder auf den Bulgaren Grigor Dimitrow (Nr. 6) oder Jack Sock aus den USA (Nr. 8). Vor 17.500 Zuschauern in der ausverkauften o2-Arena startete Publikumsliebling Federer souverän und nahm Goffin gleich im ersten Spiel den Aufschlag ab. Der Schweizer dominierte die Ballwechsel und variierte clever mit seiner Rückhand. Doch Goffin, der im ersten Gruppenmatch den angeschlagenen Branchenprimus Rafael Nadal (Spanien/Nr. Die Führung ließ sich der 26-jährige Goffin nicht mehr nehmen und schaffte den Satz-Ausgleich. Er nahm Federer früh das Service ab und lag nach einem vergebenen Breakball des Schweizers kurz darauf mit 3:1 in Front. Goffin hatte in diesem Jahr rund zwei Monate wegen einer Knöchelverletzung pausieren müssen. ""La Goff"", Sohn eines Tenniscoaches aus Lüttich, verpasste daraufhin unter anderem das Wimbledon-Turnier.",2017-11-18 16:16:31.000000,2017-11-18 20:52:09.713265
113,at.derstandard,Sport,http://derstandard.at/2000068067526/Lockerer-Bayern-Sieg-gegen-Augsburg-Koeln-verliert-wieder?ref=rss,Standard Verlagsgesellschaft M.B.H.,Deutsche Bundesliga - Lockerer Bayern-Sieg gegen Augsburg – Köln verliert wieder,"Die Münchner liegen nun sechs Punkte vor Vizemeister RB Leipzig, der sich bei Bayer Leverkusen mit einem 2:2 begnügen musste. Das Team von Trainer Peter Stöger unterlag beim FSV Mainz mit 0:1 und hält als Tabellenschlusslicht nach zwölf Runden weiterhin nur bei zwei Zählern. In der Champions League gastieren die Münchner am Mittwoch bei Anderlecht. Verfolger Leipzig bekommt es am Dienstag ebenfalls auswärts mit AS Monaco zu tun. Dem ersten Strafstoß war ein Textilfoul von Admir Mehmedi an Sabitzer vorausgegangen, beim zweiten blockte Leverkusens Benjamin Henrichs einen Schuss des Steirers mit der Hand ab. Leverkusen blieb mit ÖFB-Kapitän Julian Baumgartlinger auf der Bank im achten Pflichtspiel in Folge ungeschlagen, Leipzig könnte Platz zwei an Schalke abgeben müssen. Hoffenheim und Frankfurt teilten sich im Duell zweier weiterer Verfolger die Punkte. FC-Vizepräsident Toni Schumacher sagte auf Sky auch auf die Zukunft des Wieners angesprochen: ""Dass in den nächsten Spielen natürlich Punkte geholt werden müssen, das ist klar."" ""Eine bittere Niederlage für uns, nach dem Spielverlauf hätten wir wenigstens einen Punkt verdient gehabt"", erklärte Köln-Trainer Peter Stöger, der sich mit seinem Kollegen Sandro Schwarz einig war, dass der entscheidende Elfmeter keiner war. Dass sich die Lage bei den Kölnern zuspitzt, ist jedem bewusst.",2017-11-18 16:47:09.000000,2017-11-18 20:52:09.140447
112,at.derstandard,Sport,http://derstandard.at/2000068068186/Durchgezittert-Rapids-Erfolgslauf-geht-gegen-Lask-weiter?ref=rss,Standard Verlagsgesellschaft M.B.H.,Bundesliga - Durchgezittert: Rapids Erfolgslauf geht gegen LASK weiter,"Für die Mannschaft von Trainer Goran Djuricin war es das zwölfte Pflichtspiel ohne Niederlage. Minute traf Giorgi Kvilitaia nach Vorlage von Boli Bolingoli das Außennetz, in der 25. Nach einem schnellen Konter und Idealpass von Schwab zog Murg allein aufs LASK-Tor, bezwang Tormann Pavao Pervan mit einem Lupfer und war damit im dritten Bewerbsmatch en suite gegen den LASK erfolgreich. Halbwegs gefährlich wurde es vor der Pause nur bei einem Schuss von Mergim Berisha aus spitzem Winkel (32. Nach der Pause allerdings legten die Oberösterreicher einen Gang zu und drückten Rapid immer mehr in die Defensive – auch deswegen, weil sich Rapid durch Schlampigkeitsfehler regelmäßig in Bedrängnis brachte. Nach einem neuerlich schlechten Defensivverhalten der Grün-Weißen kam Mergim Berisha im Strafraum zum Ball und sein Schuss wurde von Galvao entscheidend ins Netz abgefälscht. Minute wenige Meter vor dem Tor per Kopf den Ball nicht richtig traf. Positiv war unser Lerneffekt in der zweiten Hälfte mit einer besseren Absicherung. Da haben wir die Rapid-Konter im Keim erstickt, doch leider unsere Chancen nicht genützt. Der LASK hat viel riskiert, doch wir hätten nach dem Gegentor das Spiel in Kontern heimfahren können.",2017-11-18 17:06:30.000000,2017-11-18 20:52:08.611956
110,at.derstandard,Sport,http://derstandard.at/2000068072095/Punkteteilung-zwischen-St-Poelten-und-WAC?ref=rss,Standard Verlagsgesellschaft M.B.H.,0:0 - Punkteteilung zwischen St. Pölten und WAC,"Runde vor eigenem Publikum gegen den WAC nicht über ein 0:0 hinaus und liegt damit schon zehn Punkte hinter dem Tabellenneunten Mattersburg. Zuvor hatte WAC-Abwehrchef Nemanja Rnic einen Schupfer von Daniel Schütz im Strafraum mit der Hand berührt. Riski schoss den Strafstoß aber zu schwach und unplatziert, Goalie Alexander Kofler erriet die Ecke und bewahrte sein Team damit vor einem Absinken in den Abstiegskampf. Ansonsten blieb die erste Hälfte ohne große Höhepunkte. WAC-Stürmer Dever Orgill schoss nach einem Sololauf über das Tor (11. Auch nach dem Seitenwechsel sahen die rund 1.500 Zuschauer eine zerfahrene Partie. So blieb es bei der Nullnummer, die dem WAC mehr hilft als St. Pölten. Die Kärntner liegen als Tabellenachter nach wie vor zehn Punkte vor dem Relegationsplatz, haben aber auch schon zehn Pflichtspiele in Folge nicht gewonnen. WAC: Kofler – Zündel, Sollbauer, Rnic, Drescher, Wernitznig – Flecker (82. Anmerkung: Riski scheiterte mit einem Elfmeter an Kofler (21.",2017-11-18 19:22:12.000000,2017-11-18 20:52:00.960013
109,at.derstandard,Sport,http://derstandard.at/2000068072126/Malic-Treffer-zum-Sieg-Mattersburgs-gegen-Altach?ref=rss,Standard Verlagsgesellschaft M.B.H.,1:0 - Malic-Treffer zum Sieg Mattersburgs gegen Altach,"Das Goldtor für die Mattersburger erzielte Kapitän Nedeljko Malic in der Schlussphase nach einem Corner per Kopf (85. Die Vorarlberger liegen als Siebenter nur noch zwei Zähler vor Mattersburg und dem WAC. Sein Team hatte vor der Pause mehr vom Spiel. Eine Flanke des Mittelfeldspielers köpfelte Markus Pink deutlich daneben (19. Nach einem Seidl-Freistoß tauchte Jano gefährlich vor Altach-Keeper Martin Kobras auf. Altach-Stürmer Hannes Aigner stützte sich im eigenen Strafraum bei Jano auf, ein Pfiff blieb aber aus (29.). Einzige Chance in der ersten Hälfte war ein zu zentral angetragener Kopfball von Zwischenbrugger (43. Aigner schoss nach Fersler von Patrick Salomon ebenso über das Tor (63.) Auf der Gegenseite zielte Louis Ngwat-Mahop in einer ähnlichen Situation weniger genau (91.). Den Matchball für Mattersburg ließ im Finish Pink aus (94.).",2017-11-18 19:22:14.000000,2017-11-18 20:52:00.513793
